6529,3/8/2012,GSPC,1365.910034,0.363125014
6530,3/9/2012,MSFT,28.595748,0.156299461
6531,3/9/2012,IBM,181.834985,0.189415145
6532,3/9/2012,SBUX,24.526235,-1.408177814
6533,3/9/2012,AAPL,72.125159,1.252812489
6534,3/9/2012,GSPC,1370.869995,0.016046088
6535,3/12/2012,MSFT,28.640443,1.966285927
6536,3/12/2012,IBM,182.179408,1.383084415
6537,3/12/2012,SBUX,24.180862,2.406572603
6538,3/12/2012,AAPL,73.028752,2.916670409
6539,3/12/2012,GSPC,1371.089966,1.813154907
6540,3/13/2012,MSFT,29.203596,0.306095866
6541,3/13/2012,IBM,184.699103,0.461282695
6542,3/13/2012,SBUX,24.762792,0.649599609
6543,3/13/2012,AAPL,75.15876,3.781026989
6544,3/13/2012,GSPC,1395.949951,-0.119626209
6545,3/14/2012,MSFT,29.292987,0.244119864
6546,3/14/2012,IBM,185.551088,0.625243437
6547,3/14/2012,SBUX,24.923651,0.740316898
6548,3/14/2012,AAPL,78.000533,-0.681842777
6549,3/14/2012,GSPC,1394.280029,0.596719943
6550,3/15/2012,MSFT,29.364497,-0.76103466
6551,3/15/2012,IBM,186.711234,0.004851877
6552,3/15/2012,SBUX,25.108165,0.263802632
6553,3/15/2012,AAPL,77.468692,0.001705205
6554,3/15/2012,GSPC,1402.599976,0.111939828
6555,3/16/2012,MSFT,29.141023,-1.226985065
6556,3/16/2012,IBM,186.720293,-0.140766703
6557,3/16/2012,SBUX,25.174401,0.638978461
6558,3/16/2012,AAPL,77.470013,2.652120376
6559,3/16/2012,GSPC,1404.170044,0.397384635
6560,3/19/2012,MSFT,28.783467,-0.652176473
6561,3/19/2012,IBM,186.457453,-0.714564089
6562,3/19/2012,SBUX,25.33526,0.336136278
6563,3/19/2012,AAPL,79.524611,0.808513229
6564,3/19/2012,GSPC,1409.75,-0.300051782
6565,3/20/2012,MSFT,28.595748,-0.250079138
6566,3/20/2012,IBM,185.125095,0.215423522
6567,3/20/2012,SBUX,25.420421,0.148896039
6568,3/20/2012,AAPL,80.167578,-0.570993925
6569,3/20/2012,GSPC,1405.52002,-0.187119711
6570,3/21/2012,MSFT,28.524236,0.282044364
6571,3/21/2012,IBM,185.523898,0.390836441
6572,3/21/2012,SBUX,25.458271,2.601739922
6573,3/21/2012,AAPL,79.709826,-0.524476117
6574,3/21/2012,GSPC,1402.890015,-0.720654213
6575,3/22/2012,MSFT,28.604687,0.031243132
6576,3/22/2012,IBM,186.248993,-0.004870899
6577,3/22/2012,SBUX,26.120629,0.253577355
6578,3/22/2012,AAPL,79.291767,-0.548938454
6579,3/22/2012,GSPC,1392.780029,0.310885848
6580,3/23/2012,MSFT,28.613624,1.811941053
6581,3/23/2012,IBM,186.239921,1.114467827
6582,3/23/2012,SBUX,26.186865,1.011743865
6583,3/23/2012,AAPL,78.856504,1.833733334
6584,3/23/2012,GSPC,1397.109985,1.388582517
6585,3/26/2012,MSFT,29.132086,-0.214790661
6586,3/26/2012,IBM,188.315505,-0.283973431
6587,3/26/2012,SBUX,26.451809,0.626006335
6588,3/26/2012,AAPL,80.302522,1.235632425
6589,3/26/2012,GSPC,1416.51001,-0.281677501
6590,3/27/2012,MSFT,29.069513,-1.014764162
6591,3/27/2012,IBM,187.780739,0.053093837
6592,3/27/2012,SBUX,26.617399,-0.408815302
6593,3/27/2012,AAPL,81.294766,0.510999687
6594,3/27/2012,GSPC,1412.52002,-0.494150943
6595,3/28/2012,MSFT,28.774526,-0.217459707
6596,3/28/2012,IBM,187.880439,0.472773006
6597,3/28/2012,SBUX,26.508583,-0.535426582
6598,3/28/2012,AAPL,81.710182,-1.256438274
6599,3/28/2012,GSPC,1405.540039,-0.160793
6600,3/29/2012,MSFT,28.711953,0.435863767
6601,3/29/2012,IBM,188.768687,0.182450811
6602,3/29/2012,SBUX,26.366649,0.287097537
6603,3/29/2012,AAPL,80.683544,-1.690549191
6604,3/29/2012,GSPC,1403.280029,0.369843644
6605,3/30/2012,MSFT,28.837098,0.093005198
6606,3/30/2012,IBM,189.113097,0.393006096
6607,3/30/2012,SBUX,26.442347,1.395594725
6608,3/30/2012,AAPL,79.319549,3.182388241
6609,3/30/2012,GSPC,1408.469971,0.750464562
6610,4/2/2012,MSFT,28.863918,-1.083931156
6611,4/2/2012,IBM,189.856323,0.014321356
6612,4/2/2012,SBUX,26.811375,0.423510544
6613,4/2/2012,AAPL,81.843805,1.72800617
6614,4/2/2012,GSPC,1419.040039,-0.398863587
6615,4/3/2012,MSFT,28.551053,-2.28553742
6616,4/3/2012,IBM,189.883513,-1.64677699
6617,4/3/2012,SBUX,26.924924,0.087855401
6618,4/3/2012,AAPL,83.258071,-0.796096993
6619,4/3/2012,GSPC,1413.380005,-1.020252441
6620,4/4/2012,MSFT,27.898508,0.993275339
6621,4/4/2012,IBM,186.756555,-0.281485702
6622,4/4/2012,SBUX,26.948579,2.141856905
6623,4/4/2012,AAPL,82.595256,1.500854964
6624,4/4/2012,GSPC,1398.959961,-0.062904231
6625,4/5/2012,MSFT,28.175617,-1.33248901
6626,4/5/2012,IBM,186.230862,-0.257944357
6627,4/5/2012,SBUX,27.525779,-1.306295455
6628,4/5/2012,AAPL,83.834891,0.402414789
6629,4/5/2012,GSPC,1398.079956,-1.135843836
6630,4/9/2012,MSFT,27.80018,-2.025724294
6631,4/9/2012,IBM,185.75049,-1.273543881
6632,4/9/2012,SBUX,27.166211,-1.114594155
6633,4/9/2012,AAPL,84.172255,-1.224396329
6634,4/9/2012,GSPC,1382.199951,-1.708145409
6635,4/10/2012,MSFT,27.237025,-0.393827887
6636,4/10/2012,IBM,183.384876,0.123560353
6637,4/10/2012,SBUX,26.863418,4.420576711
6638,4/10/2012,AAPL,83.141653,-0.356438667
6639,4/10/2012,GSPC,1358.589966,0.744889573
6640,4/11/2012,MSFT,27.129758,2.075779666
6641,4/11/2012,IBM,183.611467,1.352554958
6642,4/11/2012,SBUX,28.050936,2.260077881
6643,4/11/2012,AAPL,82.845304,-0.547754644
6644,4/11/2012,GSPC,1368.709961,1.377938755
6645,4/12/2012,MSFT,27.692912,-0.548743303
6646,4/12/2012,IBM,186.094913,-1.227354345
6647,4/12/2012,SBUX,28.684909,1.71531658
6648,4/12/2012,AAPL,82.391515,-2.816449
6649,4/12/2012,GSPC,1387.569946,-1.247500067
6650,4/13/2012,MSFT,27.540949,0.876342351
6651,4/13/2012,IBM,183.810869,-0.039448701
6652,4/13/2012,SBUX,29.176946,-3.275493604
6653,4/13/2012,AAPL,80.071,-4.147176881
6654,4/13/2012,GSPC,1370.26001,-0.050360077
6655,4/16/2012,MSFT,27.782302,1.158302145
6656,4/16/2012,IBM,183.738358,2.33326511
6657,4/16/2012,SBUX,28.221257,-1.659685109
6658,4/16/2012,AAPL,76.750314,5.097127029
6659,4/16/2012,GSPC,1369.569946,1.54866738
6660,4/17/2012,MSFT,28.104105,-0.954202242
6661,4/17/2012,IBM,188.025461,-3.528557231
6662,4/17/2012,SBUX,27.752873,2.846919668
6663,4/17/2012,AAPL,80.662375,-0.223056909
6664,4/17/2012,GSPC,1390.780029,-0.405528831
6665,4/18/2012,MSFT,27.835935,-0.417467565
6666,4/18/2012,IBM,181.390875,-0.309803897
6667,4/18/2012,SBUX,28.542975,-2.519478085
6668,4/18/2012,AAPL,80.482452,-3.435582455
6669,4/18/2012,GSPC,1385.140015,-0.593439718
6670,4/19/2012,MSFT,27.719729,4.546916747
6671,4/19/2012,IBM,180.828919,0.045116677
6672,4/19/2012,SBUX,27.823841,0.595133504
6673,4/19/2012,AAPL,77.717411,-2.461524355
6674,4/19/2012,GSPC,1376.920044,0.116926542
6675,4/20/2012,MSFT,28.980122,-0.925354973
6676,4/20/2012,IBM,180.910503,-0.490987524
6677,4/20/2012,SBUX,27.98943,-1.014193572
6678,4/20/2012,AAPL,75.804378,-0.223398707
6679,4/20/2012,GSPC,1378.530029,-0.840757021
6680,4/23/2012,MSFT,28.711953,-0.622660534
6681,4/23/2012,IBM,180.022255,0.694796318
6682,4/23/2012,SBUX,27.705563,-0.870908128
6683,4/23/2012,AAPL,75.635032,-1.997546587
6684,4/23/2012,GSPC,1366.939941,0.367977396
6685,4/24/2012,MSFT,28.533175,0.877196456
6686,4/24/2012,IBM,181.273043,1.785003962
6687,4/24/2012,SBUX,27.464273,2.497848751
6688,4/24/2012,AAPL,74.124187,8.874137129
6689,4/24/2012,GSPC,1371.969971,1.364459164
6690,4/25/2012,MSFT,28.783467,-0.279504203
6691,4/25/2012,IBM,184.508774,0.987372557
6692,4/25/2012,SBUX,28.150289,1.949578564
6693,4/25/2012,AAPL,80.702069,-0.377052291
6694,4/25/2012,GSPC,1390.689941,0.668016553
6695,4/26/2012,MSFT,28.703016,-0.404863377
6696,4/26/2012,IBM,186.330563,0.59830496
6697,4/26/2012,SBUX,28.699101,-5.324759127
6698,4/26/2012,AAPL,80.39778,-0.77340444
6699,4/26/2012,GSPC,1399.97998,0.241432381
6700,4/27/2012,MSFT,28.586808,0.125082171
6701,4/27/2012,IBM,187.445388,0.13055696
6702,4/27/2012,SBUX,27.170943,-0.104475579
6703,4/27/2012,AAPL,79.77598,-3.154233893
6704,4/27/2012,GSPC,1403.359985,-0.388350178
6705,4/30/2012,MSFT,28.622565,-0.031237592
6706,4/30/2012,IBM,187.690111,0.444271675
6707,4/30/2012,SBUX,27.142556,0.505490345
6708,4/30/2012,AAPL,77.259659,-0.316787575
6709,4/30/2012,GSPC,1397.910034,0.565838416
6710,5/1/2012,MSFT,28.613624,-0.656040633
6711,5/1/2012,IBM,188.523965,0.028845139
6712,5/1/2012,SBUX,27.279759,0.45091674
6713,5/1/2012,AAPL,77.01491,0.66135895
6714,5/1/2012,GSPC,1405.819946,-0.249668317
6715,5/2/2012,MSFT,28.425907,-0.125783146
6716,5/2/2012,IBM,188.578345,-0.394113651
6717,5/2/2012,SBUX,27.402768,-2.192672653
6718,5/2/2012,AAPL,77.524255,-0.709919754
6719,5/2/2012,GSPC,1402.310059,-0.765887182
6720,5/3/2012,MSFT,28.390152,-2.455922039
6721,5/3/2012,IBM,187.835132,-1.085697323
6722,5/3/2012,SBUX,26.801915,-1.924097588
6723,5/3/2012,AAPL,76.973895,-2.847959039
6724,5/3/2012,GSPC,1391.569946,-1.614720846
6725,5/4/2012,MSFT,27.692912,-1.065203977
6726,5/4/2012,IBM,185.795811,-0.604910301
6727,5/4/2012,SBUX,26.28622,0.16248057
6728,5/4/2012,AAPL,74.78171,0.748342075
6729,5/4/2012,GSPC,1369.099976,0.035058068
6730,5/7/2012,MSFT,27.397926,-0.489394708
6731,5/7/2012,IBM,184.671913,-0.699854666
6732,5/7/2012,SBUX,26.32893,-2.325160954
6733,5/7/2012,AAPL,75.341333,-0.228279741
6734,5/7/2012,GSPC,1369.579956,-0.427867316
6735,5/8/2012,MSFT,27.263842,0.852458725
6736,5/8/2012,IBM,183.379478,-0.124081496
6737,5/8/2012,SBUX,25.71674,-0.166082482
6738,5/8/2012,AAPL,75.169344,0.176005261
6739,5/8/2012,GSPC,1363.719971,-0.670226674
6740,5/9/2012,MSFT,27.496255,-0.065019764
6741,5/9/2012,IBM,183.151938,-0.313069578
6742,5/9/2012,SBUX,25.674029,1.386319226
6743,5/9/2012,AAPL,75.301646,0.235417165
6744,5/9/2012,GSPC,1354.579956,0.251741064
6745,5/10/2012,MSFT,27.478377,1.366299764
6746,5/10/2012,IBM,182.578545,0.284143463
6747,5/10/2012,SBUX,26.029953,0.291706251
6748,5/10/2012,AAPL,75.478919,-0.667805007
6749,5/10/2012,GSPC,1357.98999,-0.338734087
6750,5/11/2012,MSFT,27.853814,-1.54043536
6751,5/11/2012,IBM,183.09733,-0.85996721
6752,5/11/2012,SBUX,26.105884,-2.435922109
6753,5/11/2012,AAPL,74.974867,-1.498124698
6754,5/11/2012,GSPC,1353.390015,-1.111286387
6755,5/14/2012,MSFT,27.424744,-0.885831423
6756,5/14/2012,IBM,181.522753,-0.200566041
6757,5/14/2012,SBUX,25.469965,-0.614865391
6758,5/14/2012,AAPL,73.85165,-0.904660898
6759,5/14/2012,GSPC,1338.349976,-0.574583789
6760,5/15/2012,MSFT,27.181807,-1.026149586
6761,5/15/2012,IBM,181.15868,0.346665145
6762,5/15/2012,SBUX,25.313359,-0.599924332
6763,5/15/2012,AAPL,73.183543,-1.28170209
6764,5/15/2012,GSPC,1330.660034,-0.440381829
6765,5/16/2012,MSFT,26.902881,-0.602006157
6766,5/16/2012,IBM,181.786694,-0.921241793
6767,5/16/2012,SBUX,25.161498,-2.546211676
6768,5/16/2012,AAPL,72.245548,-2.922646528
6769,5/16/2012,GSPC,1324.800049,-1.505137625
6770,5/17/2012,MSFT,26.740924,-1.514128682
6771,5/17/2012,IBM,180.111999,-1.015713006
6772,5/17/2012,SBUX,24.520833,-0.270949197
6773,5/17/2012,AAPL,70.134066,0.049041788
6774,5/17/2012,GSPC,1304.859985,-0.738777655
6775,5/18/2012,MSFT,26.336032,1.639901561
6776,5/18/2012,IBM,178.282578,0.959766243
6777,5/18/2012,SBUX,24.454394,4.211140951
6778,5/18/2012,AAPL,70.168461,5.826009209
6779,5/18/2012,GSPC,1295.219971,1.603590082
6780,5/21/2012,MSFT,26.767917,0.033614868
6781,5/21/2012,IBM,179.993674,-0.47531726
6782,5/21/2012,SBUX,25.484203,-0.614525791
6783,5/21/2012,AAPL,74.256482,-0.767879092
6784,5/21/2012,GSPC,1315.98999,0.048633729
6785,5/22/2012,MSFT,26.776915,-2.184138838
6786,5/22/2012,IBM,179.138133,-0.355661293
6787,5/22/2012,SBUX,25.327596,3.597530535
6788,5/22/2012,AAPL,73.686282,2.439977905
6789,5/22/2012,GSPC,1316.630005,0.169370286
6790,5/23/2012,MSFT,26.19207,-0.13741182
6791,5/23/2012,IBM,178.501008,-0.015295712
6792,5/23/2012,SBUX,26.238764,-0.95858936
6793,5/23/2012,AAPL,75.484211,-0.918388085
6794,5/23/2012,GSPC,1318.859985,0.138003201
6795,5/24/2012,MSFT,26.156079,-0.034401181
6796,5/24/2012,IBM,178.473705,-0.912843155
6797,5/24/2012,SBUX,25.987242,-0.365225367
6798,5/24/2012,AAPL,74.790973,-0.53598447
6799,5/24/2012,GSPC,1320.680054,-0.216563277
6800,5/25/2012,MSFT,26.147081,1.720578293
6801,5/25/2012,IBM,176.84452,1.111684999
6802,5/25/2012,SBUX,25.89233,1.86950344
6803,5/25/2012,AAPL,74.390105,1.77488256
6804,5/25/2012,GSPC,1317.819946,1.107897786
6805,5/29/2012,MSFT,26.596962,-0.744246655
6806,5/29/2012,IBM,178.810474,-0.982392116
6807,5/29/2012,SBUX,26.376388,-1.529329945
6808,5/29/2012,AAPL,75.710442,1.205728002
6809,5/29/2012,GSPC,1332.420044,-1.433489243
6810,5/30/2012,MSFT,26.399015,-0.511246348
6811,5/30/2012,IBM,177.053854,-0.837919631
6812,5/30/2012,SBUX,25.973006,0.29234198
6813,5/30/2012,AAPL,76.623304,-0.248628015
6814,5/30/2012,GSPC,1313.319946,-0.227666534
6815,5/31/2012,MSFT,26.264051,-2.535115394
6816,5/31/2012,IBM,175.570285,-1.980296951
6817,5/31/2012,SBUX,26.048936,-4.991796978
6818,5/31/2012,AAPL,76.432797,-2.897553258
6819,5/31/2012,GSPC,1310.329956,-2.464258476
6820,6/1/2012,MSFT,25.598227,0.351489187
6821,6/1/2012,IBM,172.093472,-0.285597701
6822,6/1/2012,SBUX,24.748626,3.355705484
6823,6/1/2012,AAPL,74.218116,0.58824452
6824,6/1/2012,GSPC,1278.040039,0.010955447
6825,6/4/2012,MSFT,25.688202,-0.140103227
6826,6/4/2012,IBM,171.601977,0.35006007
6827,6/4/2012,SBUX,25.579117,-2.764383931
6828,6/4/2012,AAPL,74.6547,-0.258723161
6829,6/4/2012,GSPC,1278.180054,0.572685044
6830,6/5/2012,MSFT,25.652212,2.946338507
6831,6/5/2012,IBM,172.202687,2.531717173
6832,6/5/2012,SBUX,24.872012,2.022518323
6833,6/5/2012,AAPL,74.461551,1.533321539
6834,6/5/2012,GSPC,1285.5,2.304940101
6835,6/6/2012,MSFT,26.408013,-0.408864537
6836,6/6/2012,IBM,176.562372,0.231969018
6837,6/6/2012,SBUX,25.375053,-0.056110228
6838,6/6/2012,AAPL,75.603286,0.045494054
6839,6/6/2012,GSPC,1315.130005,-0.010646476
6840,6/7/2012,MSFT,26.30004,1.436879944
6841,6/7/2012,IBM,176.971942,0.360006786
6842,6/7/2012,SBUX,25.360815,0.280692872
6843,6/7/2012,AAPL,75.637681,1.504230411
6844,6/7/2012,GSPC,1314.98999,0.811416367
6845,6/8/2012,MSFT,26.67794,-2.5295094
6846,6/8/2012,IBM,177.609053,-1.347752809
6847,6/8/2012,SBUX,25.432001,-1.418173898
6848,6/8/2012,AAPL,76.775446,-1.57671764
6849,6/8/2012,GSPC,1325.660034,-1.262011343
6850,6/11/2012,MSFT,26.003119,1.349484268
6851,6/11/2012,IBM,175.215322,1.05968986
6852,6/11/2012,SBUX,25.071331,0.397501832
6853,6/11/2012,AAPL,75.564914,0.873648847
6854,6/11/2012,GSPC,1308.930054,1.165073714
6855,6/12/2012,MSFT,26.354027,-0.546265662
6856,6/12/2012,IBM,177.072061,-0.745308431
6857,6/12/2012,SBUX,25.17099,-3.337107519
6858,6/12/2012,AAPL,76.225086,-0.694249135
6859,6/12/2012,GSPC,1324.180054,-0.702325108
6860,6/13/2012,MSFT,26.210064,0.720910105
6861,6/13/2012,IBM,175.752328,1.03573308
6862,6/13/2012,SBUX,24.331007,2.067489438
6863,6/13/2012,AAPL,75.695894,-0.110114295
6864,6/13/2012,GSPC,1314.880005,1.081465301
6865,6/14/2012,MSFT,26.399015,2.317654655
6866,6/14/2012,IBM,177.572653,2.050230674
6867,6/14/2012,SBUX,24.834048,0.401299861
6868,6/14/2012,AAPL,75.612542,0.454920561
6869,6/14/2012,GSPC,1329.099976,1.033781525
6870,6/15/2012,MSFT,27.010853,-0.599599724
6871,6/15/2012,IBM,181.213302,-0.406837132
6872,6/15/2012,SBUX,24.933707,3.121429156
6873,6/15/2012,AAPL,75.956519,2.029154338
6874,6/15/2012,GSPC,1342.839966,0.144474625
6875,6/18/2012,MSFT,26.848896,2.882036565
6876,6/18/2012,IBM,180.476059,0.322759153
6877,6/18/2012,SBUX,25.711995,1.734952889
6878,6/18/2012,AAPL,77.497794,0.278271147
6879,6/18/2012,GSPC,1344.780029,0.981569529
6880,6/19/2012,MSFT,27.622691,0.749184792
6881,6/19/2012,IBM,181.058562,-0.075400466
6882,6/19/2012,SBUX,26.158086,0.943398535
6883,6/19/2012,AAPL,77.713448,-0.284308579
6884,6/19/2012,GSPC,1357.97998,-0.168635697
6885,6/20/2012,MSFT,27.829636,-2.554154859
6886,6/20/2012,IBM,180.922043,-2.711540241
6887,6/20/2012,SBUX,26.404861,-2.821711502
6888,6/20/2012,AAPL,77.492502,-1.377741036
6889,6/20/2012,GSPC,1355.689941,-2.226167657
6890,6/21/2012,MSFT,27.118824,1.857997235
6891,6/21/2012,IBM,176.016269,0.160296546
6892,6/21/2012,SBUX,25.659792,1.054190151
6893,6/21/2012,AAPL,76.424856,0.76687485
6894,6/21/2012,GSPC,1325.51001,0.717460444
6895,6/22/2012,MSFT,27.622691,-2.703581631
6896,6/22/2012,IBM,176.298417,-0.43365846
6897,6/22/2012,SBUX,25.930295,-2.470716203
6898,6/22/2012,AAPL,77.010939,-1.946397511
6899,6/22/2012,GSPC,1335.02002,-1.595485362
6900,6/25/2012,MSFT,26.875889,0.502175016
6901,6/25/2012,IBM,175.533884,-0.471846222
6902,6/25/2012,SBUX,25.289631,1.238507592
6903,6/25/2012,AAPL,75.512,0.220754317
6904,6/25/2012,GSPC,1313.719971,0.477272108
6905,6/26/2012,MSFT,27.010853,0.49966582
6906,6/26/2012,IBM,174.705634,0.547018993
6907,6/26/2012,SBUX,25.602845,-2.224284059
6908,6/26/2012,AAPL,75.678696,0.431789945
6909,6/26/2012,GSPC,1319.98999,0.898490601
6910,6/27/2012,MSFT,27.145817,-0.861782867
6911,6/27/2012,IBM,175.661307,-0.829018652
6912,6/27/2012,SBUX,25.033365,-1.251186167
6913,6/27/2012,AAPL,76.005469,-0.948652787
6914,6/27/2012,GSPC,1331.849976,-0.210979994
6915,6/28/2012,MSFT,26.911879,2.273486738
6916,6/28/2012,IBM,174.205042,2.183912105
6917,6/28/2012,SBUX,24.720151,2.361300301
6918,6/28/2012,AAPL,75.284441,2.627192251
6919,6/28/2012,GSPC,1329.040039,2.492023869
6920,6/29/2012,MSFT,27.523717,-0.098071783
6921,6/29/2012,IBM,178.009527,0.127824619
6922,6/29/2012,SBUX,25.303868,-0.99399823
6923,6/29/2012,AAPL,77.262308,1.458901538
6924,6/29/2012,GSPC,1362.160034,0.245931162
6925,7/2/2012,MSFT,27.496724,0.654452509
6926,7/2/2012,IBM,178.237067,0.051060086
6927,7/2/2012,SBUX,25.052348,-1.610156461
6928,7/2/2012,AAPL,78.389489,1.162826817
6929,7/2/2012,GSPC,1365.51001,0.623211103
6930,7/3/2012,MSFT,27.676677,-0.195059544
6931,7/3/2012,IBM,178.328075,-0.326646828
6932,7/3/2012,SBUX,24.648966,0.885643641
6933,7/3/2012,AAPL,79.301023,1.756730175
6934,7/3/2012,GSPC,1374.02002,-0.468702341
6935,7/5/2012,MSFT,27.622691,-1.661235685
6936,7/5/2012,IBM,177.745572,-1.986783671
6937,7/5/2012,SBUX,24.867268,-0.820612863
6938,7/5/2012,AAPL,80.694128,-0.665641991
6939,7/5/2012,GSPC,1367.579956,-0.943264922
6940,7/6/2012,MSFT,27.163813,-0.629351999
6941,7/6/2012,IBM,174.214152,-0.909046126
6942,7/6/2012,SBUX,24.663204,0.808155339
6943,7/6/2012,AAPL,80.156994,1.322045585
6944,7/6/2012,GSPC,1354.680054,-0.163883198
6945,7/9/2012,MSFT,26.992857,-0.866666318
6946,7/9/2012,IBM,172.630465,-1.797861693
6947,7/9/2012,SBUX,24.862521,-0.095436822
6948,7/9/2012,AAPL,81.216706,-0.925241908
6949,7/9/2012,GSPC,1352.459961,-0.812592632
6950,7/10/2012,MSFT,26.758919,-1.479491754
6951,7/10/2012,IBM,169.526808,-0.542249931
6952,7/10/2012,SBUX,24.838793,-0.3439056
6953,7/10/2012,AAPL,80.465255,-0.621496819
6954,7/10/2012,GSPC,1341.469971,-0.001492393
6955,7/11/2012,MSFT,26.363023,-2.286687684
6956,7/11/2012,IBM,168.607549,-1.165993463
6957,7/11/2012,SBUX,24.753371,0.996934923
6958,7/11/2012,AAPL,79.965166,-0.914912126
6959,7/11/2012,GSPC,1341.449951,-0.498709698
6960,7/12/2012,MSFT,25.760183,2.654558005
6961,7/12/2012,IBM,166.641596,1.594843103
6962,7/12/2012,SBUX,25.000146,1.76537369
6963,7/12/2012,AAPL,79.233555,1.013522617
6964,7/12/2012,GSPC,1334.76001,1.649736195
6965,7/13/2012,MSFT,26.444002,0.170129317
6966,7/13/2012,IBM,169.299268,-0.655879386
6967,7/13/2012,SBUX,25.441492,-1.324375945
6968,7/13/2012,AAPL,80.036605,0.320680769
6969,7/13/2012,GSPC,1356.780029,-0.231431325
6970,7/16/2012,MSFT,26.488991,0.747280257
6971,7/16/2012,IBM,168.188869,-0.616916569
6972,7/16/2012,SBUX,25.104551,1.568994403
6973,7/16/2012,AAPL,80.293267,0.004935657
6974,7/16/2012,GSPC,1353.640015,0.740967236
6975,7/17/2012,MSFT,26.686938,2.663524006
6976,7/17/2012,IBM,167.151284,2.504768076
6977,7/17/2012,SBUX,25.49844,-0.80029994
6978,7/17/2012,AAPL,80.29723,-0.112031262
6979,7/17/2012,GSPC,1363.670044,0.668049067
6980,7/18/2012,MSFT,27.397751,0.722493609
6981,7/18/2012,IBM,171.338036,3.76626647
6982,7/18/2012,SBUX,25.294376,1.688557172
6983,7/18/2012,AAPL,80.207272,1.329462994
6984,7/18/2012,GSPC,1372.780029,0.271710028
6985,7/19/2012,MSFT,27.595698,-1.793279518
6986,7/19/2012,IBM,177.791083,-1.479471274
6987,7/19/2012,SBUX,25.721486,-4.132844424
6988,7/19/2012,AAPL,81.273598,-1.631069662
6989,7/19/2012,GSPC,1376.51001,-1.006166021
6990,7/20/2012,MSFT,27.10083,-2.788848164
6991,7/20/2012,IBM,175.160715,-0.841774938
6992,7/20/2012,SBUX,24.658457,-2.617398161
6993,7/20/2012,AAPL,79.947969,-0.077780588
6994,7/20/2012,GSPC,1362.660034,-0.89090556
6995,7/23/2012,MSFT,26.345029,-0.443992679
6996,7/23/2012,IBM,173.686256,-0.256775643
6997,7/23/2012,SBUX,24.013047,-0.237150246
6998,7/23/2012,AAPL,79.885785,-0.481928043
6999,7/23/2012,GSPC,1350.52002,-0.904093299
7000,7/24/2012,MSFT,26.228059,-1.09776709
7001,7/24/2012,IBM,173.240272,0.388780849
7002,7/24/2012,SBUX,23.9561,-0.138670318
7003,7/24/2012,AAPL,79.500793,-4.318373277
7004,7/24/2012,GSPC,1338.310059,-0.03138615
7005,7/25/2012,MSFT,25.940136,1.144639334
7006,7/25/2012,IBM,173.913797,1.501986067
7007,7/25/2012,SBUX,23.92288,3.947635067
7008,7/25/2012,AAPL,76.067652,-0.015650542
7009,7/25/2012,GSPC,1337.890015,1.654097478
7010,7/26/2012,MSFT,26.237057,2.057616447
7011,7/26/2012,IBM,176.525958,1.258057469
7012,7/26/2012,SBUX,24.867268,-9.408399829
7013,7/26/2012,AAPL,76.055747,1.7881936
7014,7/26/2012,GSPC,1360.02002,1.908056545
7015,7/27/2012,MSFT,26.776915,-0.40322793
7016,7/27/2012,IBM,178.746756,0.147661981
7017,7/27/2012,SBUX,22.527656,-1.242890073
7018,7/27/2012,AAPL,77.415771,1.686722205
7019,7/27/2012,GSPC,1385.969971,-0.048335968
7020,7/30/2012,MSFT,26.668943,-0.57355104
7021,7/30/2012,IBM,179.010697,-0.355906664
7022,7/30/2012,SBUX,22.247662,-3.412974361
7023,7/30/2012,AAPL,78.72156,2.643560417
7024,7/30/2012,GSPC,1385.300049,-0.431682869
7025,7/31/2012,MSFT,26.515983,-0.203594187
7026,7/31/2012,IBM,178.373586,-0.408206179
7027,7/31/2012,SBUX,21.488355,-3.312719843
7028,7/31/2012,AAPL,80.802612,-0.646735281
7029,7/31/2012,GSPC,1379.319946,-0.289997981
7030,8/1/2012,MSFT,26.461998,-0.748042533
7031,8/1/2012,IBM,177.645454,-0.374011822
7032,8/1/2012,SBUX,20.776506,-1.416171709
7033,8/1/2012,AAPL,80.280033,0.161499684
7034,8/1/2012,GSPC,1375.319946,-0.750366926
7035,8/2/2012,MSFT,26.264051,1.918462616
7036,8/2/2012,IBM,176.981039,2.093086932
7037,8/2/2012,SBUX,20.482275,1.737722006
7038,8/2/2012,AAPL,80.409685,1.301441487
7039,8/2/2012,GSPC,1365.0,1.904028571
7040,8/3/2012,MSFT,26.767917,0.672271212
7041,8/3/2012,IBM,180.685406,0.120889675
7042,8/3/2012,SBUX,20.8382,-0.594422743
7043,8/3/2012,AAPL,81.45617,1.112552923
7044,8/3/2012,GSPC,1390.98999,0.23292691
7045,8/6/2012,MSFT,26.94787,1.035057687
7046,8/6/2012,IBM,180.903836,0.588648656
7047,8/6/2012,SBUX,20.714333,4.20883453
7048,8/6/2012,AAPL,82.362413,-0.263430844
7049,8/6/2012,GSPC,1394.22998,0.510675864
7050,8/7/2012,MSFT,27.226796,0.231327256
7051,8/7/2012,IBM,181.968724,-0.025108161
7052,8/7/2012,SBUX,21.586165,-0.044144015
7053,8/7/2012,AAPL,82.145445,-0.169108585
7054,8/7/2012,GSPC,1401.349976,0.062082636
7055,8/8/2012,MSFT,27.289779,0.560499226
7056,8/8/2012,IBM,181.923035,-0.306486751
